,Dia,Hora, P(MW), Q(Mvar),Nome Elo
Elo_FOZ-IBIUNA,27,22-00,4698.0,2507.88,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,27,22-30,4698.0,2507.88,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,27,23-00,4368.0,2268.6000000000004,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,27,23-30,3927.0,1961.5500000000002,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,00-00,3675.0,1792.83,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,00-30,3531.0,1698.66,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,01-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,01-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,02-00,3477.0,1663.77,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,02-30,3447.0,1644.48,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,03-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,03-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,04-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,04-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,05-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,05-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,06-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,06-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,07-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,07-30,2490.0,1221.7,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,08-00,2190.0,1027.76,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,08-30,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,09-00,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,09-30,3690.0,1802.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,10-00,3429.0,1632.96,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,10-30,3687.0,1800.75,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,11-00,3489.0,1671.5099999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,11-30,3843.0,1904.7599999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,12-00,3531.0,1698.66,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,12-30,4077.0,2064.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,13-00,4077.0,2064.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,13-30,4077.0,2064.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,14-00,4077.0,2064.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,14-30,4077.0,2064.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,15-00,4062.0,2053.98,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,15-30,4062.0,2053.98,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,16-00,4206.0,2154.09,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,16-30,3981.0,1998.3600000000001,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,17-00,4698.0,2507.88,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,17-30,4698.0,2507.88,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,18-00,4698.0,2507.88,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,18-30,4698.0,2507.88,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,19-00,4281.0,2206.86,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,19-30,3534.0,1700.6100000000001,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,20-00,4698.0,2507.88,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,20-30,4698.0,2507.88,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,21-00,4074.0,2062.2599999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,21-30,3573.0,1725.96,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,22-00,3777.0,1860.54,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,22-30,3558.0,1716.1799999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,23-00,3558.0,1716.1799999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,28,23-30,3558.0,1716.1799999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,00-00,3396.0,1611.87,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,00-30,3795.0,1872.5700000000002,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,01-00,4053.0,2047.77,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,01-30,4053.0,2047.77,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,02-00,4053.0,2047.77,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,02-30,4053.0,2047.77,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,03-00,4053.0,2047.77,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,03-30,4053.0,2047.77,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,04-00,4050.0,2045.6999999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,04-30,4050.0,2045.6999999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,05-00,4050.0,2045.6999999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,05-30,4050.0,2045.6999999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,06-00,4050.0,2045.6999999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,06-30,3366.0,1592.79,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,07-00,3426.0,1631.04,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,07-30,2900.0,1503.86,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,08-00,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,08-30,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,09-00,3633.0,1765.1999999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,09-30,3984.0,2000.3999999999999,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,10-00,3942.0,1971.75,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,10-30,4005.0,2014.8000000000002,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,11-00,4698.0,2507.88,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,11-30,3711.0,1816.62,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,12-00,3660.0,1782.9299999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,12-30,3660.0,1782.9299999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,13-00,3903.0,1945.29,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,13-30,3942.0,1971.75,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,14-00,3942.0,1971.75,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,14-30,3942.0,1971.75,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,15-00,3930.0,1963.59,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,15-30,4245.0,2181.48,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,16-00,1210.0,587.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,16-30,3648.0,1775.04,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,17-00,3930.0,1963.59,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,17-30,4665.0,2483.58,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,18-00,4587.0,2426.4900000000002,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,18-30,5004.0,2736.81,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,19-00,5004.0,2736.81,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,19-30,5001.0,2734.5299999999997,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,20-00,5043.0,2766.48,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,20-30,5043.0,2766.48,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,21-00,3687.0,1800.75,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,21-30,3177.0,1474.26,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,22-00,3303.0,1552.9499999999998,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,22-30,3027.0,1382.28,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,23-00,2638.0,1321.32,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,29,23-30,2844.0,1464.18,Elo_FOZ-IBIUNA
Elo_PVEL-ARARQ,02,00-00,665.0,266.04,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,00-30,579.0,223.28,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,01-00,575.0,221.35,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,01-30,1050.0,482.35,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,02-00,896.0,391.16,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,02-30,905.0,396.32,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,03-00,1014.0,460.5,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,03-30,1015.0,461.1,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,04-00,1026.0,467.75,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,04-30,1025.0,467.14,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,05-00,1062.0,489.71,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,05-30,1274.0,625.36,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,06-00,685.0,276.29,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,06-30,939.0,416.02,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,07-00,970.0,434.23,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,07-30,970.0,434.23,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,08-00,1042.0,477.47,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,08-30,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,09-00,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,09-30,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,10-00,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,10-30,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,11-00,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,11-30,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,12-00,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,12-30,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,13-00,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,13-30,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,14-00,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,14-30,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,15-00,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,15-30,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,16-00,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,16-30,1056.0,486.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,17-00,377.0,131.73,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,17-30,377.0,131.73,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,18-00,415.0,147.95,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,18-30,689.0,278.36,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,19-00,460.0,167.78,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,19-30,401.0,141.92,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,20-00,411.0,146.22,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,20-30,356.0,122.97,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,21-00,307.0,103.13,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,21-30,318.0,107.51,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,22-00,324.0,109.92,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,22-30,969.0,433.64,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,23-00,1068.0,493.4,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,02,23-30,992.0,447.31,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,00-00,1057.0,486.64,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,00-30,970.0,434.23,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,01-00,979.0,439.57,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,01-30,980.0,440.16,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,02-00,980.0,440.16,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,02-30,981.0,440.75,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,03-00,1026.0,467.75,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,03-30,1000.0,452.09,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,04-00,1048.0,481.13,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,04-30,1244.0,605.52,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,05-00,1059.0,487.87,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,05-30,1023.0,465.93,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,06-00,1014.0,460.5,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,06-30,1014.0,460.5,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,07-00,803.0,339.05,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,07-30,777.0,324.89,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,08-00,784.0,328.69,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,08-30,788.0,330.86,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,09-00,797.0,335.77,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,09-30,801.0,337.95,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,10-00,849.0,364.54,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,10-30,848.0,363.98,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,11-00,850.0,365.1,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,11-30,849.0,364.54,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,12-00,1024.0,466.54,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,12-30,1024.0,466.54,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,13-00,841.0,360.06,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,13-30,830.0,353.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,14-00,821.0,348.95,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,14-30,810.0,342.89,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,15-00,802.0,338.5,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,15-30,789.0,331.4,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,16-00,793.0,333.58,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,16-30,1024.0,466.54,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,17-00,1024.0,466.54,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,17-30,1024.0,466.54,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,18-00,1043.0,478.08,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,18-30,1012.0,459.3,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,19-00,1029.0,469.57,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,19-30,1029.0,469.57,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,20-00,1073.0,496.48,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,20-30,986.0,443.73,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,21-00,1029.0,469.57,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,21-30,1029.0,469.57,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,22-00,1273.0,624.7,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,22-30,1029.0,469.57,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,23-00,1102.0,514.48,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,03,23-30,993.0,447.9,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,00-00,1053.0,484.19,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,00-30,1062.0,489.71,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,01-00,1020.0,464.12,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,01-30,969.0,433.64,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,02-00,552.0,210.31,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,02-30,552.0,210.31,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,03-00,561.0,214.61,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,03-30,990.0,446.11,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,04-00,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,04-30,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,05-00,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,05-30,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,06-00,1081.0,501.43,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,06-30,979.0,439.57,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,07-00,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,07-30,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,08-00,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,08-30,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,09-00,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,09-30,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,10-00,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,10-30,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,11-00,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,11-30,1079.0,500.19,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,12-00,981.0,440.75,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,12-30,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,13-00,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,13-30,1038.0,475.03,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,14-00,1021.0,464.73,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,14-30,1030.0,470.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,15-00,285.0,94.5,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,15-30,288.0,95.66,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,16-00,1078.0,499.57,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,16-30,229.0,73.32,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,17-00,986.0,443.73,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,17-30,279.0,92.17,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,18-00,1025.0,467.14,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,18-30,1138.0,537.11,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,19-00,1127.0,530.16,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,19-30,978.0,438.97,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,20-00,1016.0,461.71,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,20-30,562.0,215.09,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,21-00,978.0,438.97,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,21-30,985.0,443.13,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,22-00,1029.0,469.57,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,22-30,1125.0,528.9,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,23-00,966.0,431.87,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,04,23-30,236.0,75.9,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,00-00,1020.0,464.12,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,00-30,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,01-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,01-30,1101.0,513.86,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,02-00,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,02-30,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,03-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,03-30,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,04-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,04-30,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,05-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,05-30,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,06-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,06-30,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,07-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,07-30,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,08-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,08-30,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,09-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,09-30,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,10-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,10-30,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,11-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,11-30,1101.0,513.86,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,12-00,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,12-30,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,13-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,13-30,1035.0,473.21,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,14-00,1009.0,457.49,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,14-30,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,15-00,1022.0,465.33,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,15-30,1035.0,473.21,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,16-00,1009.0,457.49,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,16-30,1101.0,513.86,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,17-00,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,17-30,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,18-00,1026.0,467.75,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,18-30,1128.0,530.79,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,19-00,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,19-30,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,20-00,1027.0,468.36,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,20-30,1274.0,625.36,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,21-00,1018.0,462.91,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,21-30,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,22-00,987.0,444.32,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,22-30,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,23-00,983.0,441.94,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,05,23-30,985.0,443.13,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,00-00,1277.0,627.36,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,00-30,268.0,87.95,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,01-00,987.0,444.32,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,01-30,987.0,444.32,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,02-00,988.0,444.92,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,02-30,988.0,444.92,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,03-00,1026.0,467.75,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,03-30,1035.0,473.21,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,04-00,1035.0,473.21,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,04-30,1035.0,473.21,Elo_PVEL-ARARQ
Elo_PVEL-ARARQ,06,05-00,1035.0,473.21,Elo_PVEL-ARARQ
