,Dia,Hora,MW:From-To,Mvar:From-To
Fluxo_NE-SE,15,22-00,4699.8,-1384.0
Fluxo_NE-SE,15,22-30,4227.9,-1227.3999999999999
Fluxo_NE-SE,15,23-00,4813.9,-1425.2
Fluxo_NE-SE,15,23-30,4895.2,-1393.2
Fluxo_NE-SE,16,00-00,4317.2,-1109.3
Fluxo_NE-SE,16,00-30,4383.5,-1270.8
Fluxo_NE-SE,16,01-00,4447.1,-1284.2
Fluxo_NE-SE,16,01-30,4443.2,-1312.6
Fluxo_NE-SE,16,02-00,4454.8,-1293.1
Fluxo_NE-SE,16,02-30,4501.3,-1390.7
Fluxo_NE-SE,16,03-00,4413.1,-1441.9
Fluxo_NE-SE,16,03-30,4788.2,-1384.8
Fluxo_NE-SE,16,04-00,4729.4,-1398.2
Fluxo_NE-SE,16,04-30,4626.0,-1451.3
Fluxo_NE-SE,16,05-00,4653.5,-1426.2
Fluxo_NE-SE,16,05-30,4871.0,-1284.0
Fluxo_NE-SE,16,06-00,4290.8,-1218.3
Fluxo_NE-SE,16,06-30,4701.1,-1293.3999999999999
Fluxo_NE-SE,16,07-00,5505.2,-1174.7
Fluxo_NE-SE,16,07-30,4921.5,-1118.4
Fluxo_NE-SE,16,08-00,4853.400000000001,-944.0
Fluxo_NE-SE,16,08-30,4889.7,-901.6
Fluxo_NE-SE,16,09-00,4950.1,-1215.3
Fluxo_NE-SE,16,09-30,4862.9,-1178.7
Fluxo_NE-SE,16,10-00,4609.3,-1315.1
Fluxo_NE-SE,16,10-30,4280.9,-1401.6000000000001
Fluxo_NE-SE,16,11-00,4362.3,-1142.0
Fluxo_NE-SE,16,11-30,4281.1,-1167.0
Fluxo_NE-SE,16,12-00,4089.2,-1214.6
Fluxo_NE-SE,16,12-30,3952.6,-1186.0
Fluxo_NE-SE,16,13-00,3842.1,-1182.5
Fluxo_NE-SE,16,13-30,3622.4,-1208.3000000000002
Fluxo_NE-SE,16,14-00,3459.3,-1246.1
Fluxo_NE-SE,16,14-30,3389.0,-1236.2
Fluxo_NE-SE,16,15-00,3847.6,-1221.2
Fluxo_NE-SE,16,15-30,4032.3,-1191.8
Fluxo_NE-SE,16,16-00,4122.9,-1149.7
Fluxo_NE-SE,16,16-30,4095.1,-1134.0
Fluxo_NE-SE,16,17-00,3983.5,-1170.9
Fluxo_NE-SE,16,17-30,3526.2,-1243.9
Fluxo_NE-SE,16,18-00,3956.5,-1301.4
Fluxo_NE-SE,16,18-30,4298.3,-1235.3
Fluxo_NE-SE,16,19-00,4402.6,-1213.6
Fluxo_NE-SE,16,19-30,4051.4,-1283.5
Fluxo_NE-SE,16,20-00,4001.5,-1296.1
Fluxo_NE-SE,16,20-30,3602.5,-1425.3
Fluxo_NE-SE,16,21-00,3829.3,-1054.8
Fluxo_NE-SE,16,21-30,3811.3,-1270.5
Fluxo_NE-SE,16,22-00,3970.8,-1438.7
Fluxo_NE-SE,16,22-30,3288.4,-1445.0
Fluxo_NE-SE,16,23-00,3016.0,-1525.3
Fluxo_NE-SE,16,23-30,3330.6,-1537.6
Fluxo_NE-SE,17,00-00,5675.8,-1127.0
Fluxo_NE-SE,17,00-30,4701.8,-1149.9
Fluxo_NE-SE,17,01-00,4993.5,-1319.0
Fluxo_NE-SE,17,01-30,4855.0,-1366.1999999999998
Fluxo_NE-SE,17,02-00,4978.2,-1388.2
Fluxo_NE-SE,17,02-30,4767.5,-1295.4
Fluxo_NE-SE,17,03-00,4599.1,-1369.3
Fluxo_NE-SE,17,03-30,4544.4,-1360.9
Fluxo_NE-SE,17,04-00,4871.0,-1277.2
Fluxo_NE-SE,17,04-30,4224.8,-1432.3
Fluxo_NE-SE,17,05-00,4423.5,-1365.6
Fluxo_NE-SE,17,05-30,3921.5,-1251.8999999999999
Fluxo_NE-SE,17,06-00,4372.2,-1278.4
Fluxo_NE-SE,17,06-30,5073.5,-1054.1999999999998
Fluxo_NE-SE,17,07-00,5188.3,-1212.5
Fluxo_NE-SE,17,07-30,4956.5,-1135.8
Fluxo_NE-SE,17,08-00,4664.2,-951.7
Fluxo_NE-SE,17,08-30,4720.9,-1163.5
Fluxo_NE-SE,17,09-00,4958.9,-1096.0
Fluxo_NE-SE,17,09-30,4939.7,-1027.8999999999999
Fluxo_NE-SE,17,10-00,4641.9,-1109.7
Fluxo_NE-SE,17,10-30,4540.0,-1065.3
Fluxo_NE-SE,17,11-00,5042.6,-1051.3
Fluxo_NE-SE,17,11-30,4958.2,-1081.7
Fluxo_NE-SE,17,12-00,5026.8,-1081.2
Fluxo_NE-SE,17,12-30,5179.8,-975.9
Fluxo_NE-SE,17,13-00,5338.5,-948.5
Fluxo_NE-SE,17,13-30,5319.3,-962.5999999999999
Fluxo_NE-SE,17,14-00,5302.6,-1018.9
Fluxo_NE-SE,17,14-30,5285.3,-1063.6000000000001
Fluxo_NE-SE,17,15-00,5292.5,-1081.5
Fluxo_NE-SE,17,15-30,5196.1,-1067.3
Fluxo_NE-SE,17,16-00,5281.8,-1129.9
Fluxo_NE-SE,17,16-30,5324.3,-1105.1000000000001
Fluxo_NE-SE,17,17-00,5930.7,-862.6
Fluxo_NE-SE,17,17-30,5671.1,-828.2
Fluxo_NE-SE,17,18-00,4082.9,-1235.6000000000001
Fluxo_NE-SE,17,18-30,4701.3,-1312.0
Fluxo_NE-SE,17,19-00,4545.6,-1134.7
Fluxo_NE-SE,17,19-30,4471.2,-1230.3999999999999
Fluxo_NE-SE,17,20-00,4637.9,-1210.7
Fluxo_NE-SE,17,20-30,4784.3,-1014.3
Fluxo_NE-SE,17,21-00,4881.400000000001,-1235.6
Fluxo_NE-SE,17,21-30,4777.2,-1095.8
Fluxo_NE-SE,17,22-00,5152.0,-1040.0
Fluxo_NE-SE,17,22-30,4629.6,-1475.6
Fluxo_NE-SE,17,23-00,4323.0,-1340.0
Fluxo_NE-SE,17,23-30,4218.5,-1390.7
Fluxo_NE-SE,18,00-00,3697.5,-1502.1
Fluxo_NE-SE,18,00-30,4059.8,-1512.2
Fluxo_NE-SE,18,01-00,3396.9,-1601.7
Fluxo_NE-SE,18,01-30,3315.9,-1580.0
Fluxo_NE-SE,18,02-00,3314.2,-1489.6
Fluxo_NE-SE,18,02-30,3318.9,-1616.6000000000001
Fluxo_NE-SE,18,03-00,3472.2,-1551.5
Fluxo_NE-SE,18,03-30,3377.1,-1586.3
Fluxo_NE-SE,18,04-00,3224.6,-1616.9
Fluxo_NE-SE,18,04-30,3043.3,-1593.1000000000001
Fluxo_NE-SE,18,05-00,3067.5,-1555.0
Fluxo_NE-SE,18,05-30,3022.9,-1405.8999999999999
Fluxo_NE-SE,18,06-00,3333.6,-1429.4
Fluxo_NE-SE,18,06-30,3875.9,-1450.9
Fluxo_NE-SE,18,07-00,4499.4,-1276.3
Fluxo_NE-SE,18,07-30,5211.6,-1121.3999999999999
Fluxo_NE-SE,18,08-00,5101.8,-990.2
Fluxo_NE-SE,18,08-30,4798.7,-1297.4
Fluxo_NE-SE,18,09-00,4857.1,-978.5
Fluxo_NE-SE,18,09-30,4258.8,-1424.2
Fluxo_NE-SE,18,10-00,4493.3,-1169.2
Fluxo_NE-SE,18,10-30,4606.1,-1193.4
Fluxo_NE-SE,18,11-00,4915.400000000001,-1003.9
Fluxo_NE-SE,18,11-30,4792.7,-1001.9
Fluxo_NE-SE,18,12-00,4780.2,-1044.7
Fluxo_NE-SE,18,12-30,4576.9,-1068.3
Fluxo_NE-SE,18,13-00,4614.7,-984.9
Fluxo_NE-SE,18,13-30,4419.8,-1072.2
Fluxo_NE-SE,18,14-00,4485.1,-1107.6000000000001
Fluxo_NE-SE,18,14-30,4281.8,-1131.1
Fluxo_NE-SE,18,15-00,4385.4,-1135.6
Fluxo_NE-SE,18,15-30,4543.9,-1077.8
Fluxo_NE-SE,18,16-00,4635.5,-1094.9
Fluxo_NE-SE,18,16-30,4511.1,-1124.5
Fluxo_NE-SE,18,17-00,3613.5,-1246.2
Fluxo_NE-SE,18,17-30,3655.6,-1187.7
Fluxo_NE-SE,18,18-00,3797.5,-1097.3
Fluxo_NE-SE,18,18-30,4213.0,-1228.7
Fluxo_NE-SE,18,19-00,4803.7,-1182.4
Fluxo_NE-SE,18,19-30,5346.0,-1136.0
Fluxo_NE-SE,18,20-00,6033.1,-906.2
Fluxo_NE-SE,18,20-30,5287.1,-1138.2
Fluxo_NE-SE,18,21-00,5328.8,-1147.7
Fluxo_NE-SE,18,21-30,4936.2,-1195.3
Fluxo_NE-SE,18,22-00,4037.9,-1464.0
Fluxo_NE-SE,18,22-30,3144.6,-1497.8
Fluxo_NE-SE,18,23-00,2641.3,-1514.2
Fluxo_NE-SE,18,23-30,2603.6,-1601.4
Fluxo_NE-SE,19,00-00,2755.3,-1634.3
Fluxo_NE-SE,19,00-30,2781.3,-1514.5
Fluxo_NE-SE,19,01-00,2920.7999999999997,-1643.0
Fluxo_NE-SE,19,01-30,2844.5,-1566.8000000000002
Fluxo_NE-SE,19,02-00,2467.1,-1654.9
Fluxo_NE-SE,19,02-30,2715.6,-1543.4
Fluxo_NE-SE,19,03-00,2328.9,-1711.2
Fluxo_NE-SE,19,03-30,2373.3,-1654.0
Fluxo_NE-SE,19,04-00,2915.9,-1409.2
Fluxo_NE-SE,19,04-30,3196.0,-1390.3
Fluxo_NE-SE,19,05-00,3513.7,-1332.6
Fluxo_NE-SE,19,05-30,3560.5,-1160.1
Fluxo_NE-SE,19,06-00,3403.3,-1172.3
Fluxo_NE-SE,19,06-30,3543.7,-1154.4
Fluxo_NE-SE,19,07-00,3524.5,-1191.0
Fluxo_NE-SE,19,07-30,3351.0,-1167.3999999999999
Fluxo_NE-SE,19,08-00,2889.2,-1313.7
Fluxo_NE-SE,19,08-30,2425.5,-1312.3
Fluxo_NE-SE,19,09-00,2241.1,-1282.3
Fluxo_NE-SE,19,09-30,1998.3,-1278.0
Fluxo_NE-SE,19,10-00,2398.5,-1311.5
Fluxo_NE-SE,19,10-30,2469.4,-1316.3999999999999
Fluxo_NE-SE,19,11-00,2667.1,-1266.3
Fluxo_NE-SE,19,11-30,2888.4,-1322.3
Fluxo_NE-SE,19,12-00,3081.5,-1299.1
Fluxo_NE-SE,19,12-30,3243.3,-1291.7
Fluxo_NE-SE,19,13-00,3458.3,-1277.0
Fluxo_NE-SE,19,13-30,3471.0,-1205.1
Fluxo_NE-SE,19,14-00,3645.5,-1262.8
Fluxo_NE-SE,19,14-30,3826.0,-1163.1
Fluxo_NE-SE,19,15-00,4240.4,-1097.4
Fluxo_NE-SE,19,15-30,4839.0,-1003.0
Fluxo_NE-SE,19,16-00,5143.2,-1019.8
Fluxo_NE-SE,19,16-30,5213.3,-963.2
Fluxo_NE-SE,19,17-00,4612.0,-1134.0
Fluxo_NE-SE,19,17-30,3811.8,-1294.0
Fluxo_NE-SE,19,18-00,3405.8,-1294.5
Fluxo_NE-SE,19,18-30,3481.2,-1411.8
Fluxo_NE-SE,19,19-00,2937.8,-1479.5
Fluxo_NE-SE,19,19-30,2520.7,-1595.5
Fluxo_NE-SE,19,20-00,2500.5,-1463.5
Fluxo_NE-SE,19,20-30,2609.3,-1476.5
Fluxo_NE-SE,19,21-00,2684.7000000000003,-1474.3
Fluxo_NE-SE,19,21-30,2386.8,-1491.3
Fluxo_NE-SE,19,22-00,2306.6,-1469.9
Fluxo_NE-SE,19,22-30,1823.3,-1499.3
Fluxo_NE-SE,19,23-00,1836.6999999999998,-1449.4
Fluxo_NE-SE,19,23-30,1846.3,-1549.2
Fluxo_NE-SE,20,00-00,2779.8,-1425.3
Fluxo_NE-SE,20,00-30,2724.1,-1427.1
Fluxo_NE-SE,20,01-00,2808.6,-1444.9
Fluxo_NE-SE,20,01-30,2888.5,-1423.5
Fluxo_NE-SE,20,02-00,2765.0,-1436.6
Fluxo_NE-SE,20,02-30,2797.9,-1430.8999999999999
Fluxo_NE-SE,20,03-00,2430.2,-1451.0
Fluxo_NE-SE,20,03-30,2302.1,-1427.6
Fluxo_NE-SE,20,04-00,2109.6,-1425.4
Fluxo_NE-SE,20,04-30,1961.6,-1498.9
Fluxo_NE-SE,20,05-00,1967.4,-1471.5
Fluxo_NE-SE,20,05-30,2015.5,-1227.0
Fluxo_NE-SE,20,06-00,2257.5,-1208.1
Fluxo_NE-SE,20,06-30,2405.6,-1286.8
Fluxo_NE-SE,20,07-00,2284.7,-1312.6
Fluxo_NE-SE,20,07-30,2220.2,-1271.6
Fluxo_NE-SE,20,08-00,1682.0,-1294.9
Fluxo_NE-SE,20,08-30,1379.8,-1356.7
Fluxo_NE-SE,20,09-00,1213.8,-1315.8
Fluxo_NE-SE,20,09-30,1275.8,-1314.7
Fluxo_NE-SE,20,10-00,1728.1,-1293.1
Fluxo_NE-SE,20,10-30,1893.5,-1319.1
Fluxo_NE-SE,20,11-00,1913.3,-1287.4
Fluxo_NE-SE,20,11-30,2051.7,-1335.2
Fluxo_NE-SE,20,12-00,2269.4,-1262.1
Fluxo_NE-SE,20,12-30,2483.7000000000003,-1324.7
Fluxo_NE-SE,20,13-00,2731.6,-1321.7
Fluxo_NE-SE,20,13-30,2828.1,-1328.6
Fluxo_NE-SE,20,14-00,2825.1,-1332.7
Fluxo_NE-SE,20,14-30,2719.8,-1323.2
Fluxo_NE-SE,20,15-00,2693.9,-1365.6
Fluxo_NE-SE,20,15-30,2725.8,-1312.8
Fluxo_NE-SE,20,16-00,2529.7,-1317.6
Fluxo_NE-SE,20,16-30,2333.5,-1338.5
Fluxo_NE-SE,20,17-00,1934.1,-1389.5
Fluxo_NE-SE,20,17-30,1571.7,-1320.9
Fluxo_NE-SE,20,18-00,1853.5,-1341.3
Fluxo_NE-SE,20,18-30,2490.6,-1487.8
Fluxo_NE-SE,20,19-00,2119.0,-1437.0
Fluxo_NE-SE,20,19-30,1863.2,-1467.6
Fluxo_NE-SE,20,20-00,1466.1999999999998,-1442.6
Fluxo_NE-SE,20,20-30,1337.5,-1413.5
Fluxo_NE-SE,20,21-00,1285.9,-1451.1
Fluxo_NE-SE,20,21-30,928.8,-1463.1
Fluxo_NE-SE,20,22-00,799.0999999999999,-1490.5
Fluxo_NE-SE,20,22-30,499.8,-1491.5
Fluxo_NE-SE,20,23-00,547.1,-1435.8
Fluxo_NE-SE,20,23-30,663.0,-1481.9
Fluxo_NE-SE,21,00-00,1917.7,-1462.4
Fluxo_NE-SE,21,00-30,1580.5,-1539.2
Fluxo_NE-SE,21,01-00,1414.3,-1516.1
Fluxo_NE-SE,21,01-30,1237.3,-1474.7
Fluxo_NE-SE,21,02-00,1286.6000000000001,-1514.8
Fluxo_NE-SE,21,02-30,1459.5,-1511.7
Fluxo_NE-SE,21,03-00,1123.3,-1557.3
Fluxo_NE-SE,21,03-30,1036.7,-1552.2
Fluxo_NE-SE,21,04-00,882.5,-1536.3
Fluxo_NE-SE,21,04-30,752.2,-1514.2
Fluxo_NE-SE,21,05-00,842.0,-1486.5
Fluxo_NE-SE,21,05-30,899.0,-1230.2
Fluxo_NE-SE,21,06-00,1182.3,-1254.1000000000001
Fluxo_NE-SE,21,06-30,1437.0,-1277.5
Fluxo_NE-SE,21,07-00,1446.6,-1318.0
Fluxo_NE-SE,21,07-30,1170.4,-1284.2
Fluxo_NE-SE,21,08-00,749.4,-1324.4
Fluxo_NE-SE,21,08-30,424.1,-1313.6000000000001
Fluxo_NE-SE,21,09-00,302.0,-1268.1
Fluxo_NE-SE,21,09-30,332.0,-1316.5
Fluxo_NE-SE,21,10-00,751.6,-1295.2
Fluxo_NE-SE,21,10-30,1002.2,-1266.8
Fluxo_NE-SE,21,11-00,1201.4,-1299.0
Fluxo_NE-SE,21,11-30,1319.4,-1270.1
Fluxo_NE-SE,21,12-00,1417.8,-1316.2
Fluxo_NE-SE,21,12-30,1356.7,-1270.3
Fluxo_NE-SE,21,13-00,1409.1999999999998,-1332.6
Fluxo_NE-SE,21,13-30,1478.0,-1285.1
Fluxo_NE-SE,21,14-00,1804.0,-1304.8
Fluxo_NE-SE,21,14-30,2410.3,-1357.8
Fluxo_NE-SE,21,15-00,3158.9,-1351.5
Fluxo_NE-SE,21,15-30,3607.4,-1291.5
Fluxo_NE-SE,21,16-00,3464.1,-1305.8999999999999
Fluxo_NE-SE,21,16-30,3034.5,-1358.2
Fluxo_NE-SE,21,17-00,2556.4,-1397.4
Fluxo_NE-SE,21,17-30,2071.0,-1369.4
Fluxo_NE-SE,21,18-00,2282.8,-1343.5
Fluxo_NE-SE,21,18-30,2575.7,-1467.3
Fluxo_NE-SE,21,19-00,2366.4,-1419.3000000000002
Fluxo_NE-SE,21,19-30,2063.1,-1443.0
Fluxo_NE-SE,21,20-00,1965.6,-1464.1
Fluxo_NE-SE,21,20-30,2155.3,-1436.3
Fluxo_NE-SE,21,21-00,2059.8,-1443.3
Fluxo_NE-SE,21,21-30,1752.7,-1509.0
Fluxo_NE-SE,21,22-00,1604.8,-1522.0
Fluxo_NE-SE,21,22-30,897.8,-1489.1
Fluxo_NE-SE,21,23-00,712.9,-1497.6000000000001
Fluxo_NE-SE,21,23-30,717.2,-1490.4
Fluxo_NE-SE,22,00-00,1116.6,-1520.9
Fluxo_NE-SE,22,00-30,1200.0,-1501.2
Fluxo_NE-SE,22,01-00,914.8,-1491.8
Fluxo_NE-SE,22,01-30,798.8,-1463.8
Fluxo_NE-SE,22,02-00,901.8,-1506.8
Fluxo_NE-SE,22,02-30,545.2,-1432.3
Fluxo_NE-SE,22,03-00,665.5999999999999,-1467.7
Fluxo_NE-SE,22,03-30,698.8,-1492.4
Fluxo_NE-SE,22,04-00,665.5,-1492.1
Fluxo_NE-SE,22,04-30,629.1,-1495.8
Fluxo_NE-SE,22,05-00,657.0,-1482.3
Fluxo_NE-SE,22,05-30,729.0,-1212.0
Fluxo_NE-SE,22,06-00,1107.4,-1280.5
Fluxo_NE-SE,22,06-30,1267.4,-1304.5
Fluxo_NE-SE,22,07-00,1228.1,-1282.3
Fluxo_NE-SE,22,07-30,1093.4,-1274.1
Fluxo_NE-SE,22,08-00,748.2,-1311.0
Fluxo_NE-SE,22,08-30,637.8,-1312.3
Fluxo_NE-SE,22,09-00,631.2,-1352.8
Fluxo_NE-SE,22,09-30,619.3,-1311.8
Fluxo_NE-SE,22,10-00,1046.5,-1300.8
Fluxo_NE-SE,22,10-30,1214.8000000000002,-1345.7
Fluxo_NE-SE,22,11-00,1324.0,-1327.1
Fluxo_NE-SE,22,11-30,1403.4,-1343.2
Fluxo_NE-SE,22,12-00,1641.4,-1381.0
Fluxo_NE-SE,22,12-30,1641.4,-1362.1
Fluxo_NE-SE,22,13-00,1697.3,-1279.3
Fluxo_NE-SE,22,13-30,1683.1,-1272.7
Fluxo_NE-SE,22,14-00,1677.2,-1251.6000000000001
Fluxo_NE-SE,22,14-30,1641.2,-1264.8
Fluxo_NE-SE,22,15-00,2060.3,-1241.8
Fluxo_NE-SE,22,15-30,2598.2,-1306.0
Fluxo_NE-SE,22,16-00,3044.8,-1300.9
Fluxo_NE-SE,22,16-30,3208.0,-1308.3
Fluxo_NE-SE,22,17-00,2832.0,-1343.8
Fluxo_NE-SE,22,17-30,2266.5,-1314.6
Fluxo_NE-SE,22,18-00,2893.2,-1299.8
Fluxo_NE-SE,22,18-30,3168.7,-1422.6
Fluxo_NE-SE,22,19-00,3336.2,-1375.1
Fluxo_NE-SE,22,19-30,3398.1,-1430.9
Fluxo_NE-SE,22,20-00,3598.8,-1359.3
Fluxo_NE-SE,22,20-30,3808.1,-1371.7
Fluxo_NE-SE,22,21-00,4452.9,-1269.7
Fluxo_NE-SE,22,21-30,4372.4,-1291.5
Fluxo_NE-SE,22,22-00,4504.0,-1248.8999999999999
Fluxo_NE-SE,22,22-30,4461.5,-1280.1
Fluxo_NE-SE,22,23-00,4255.6,-1399.4
Fluxo_NE-SE,22,23-30,3775.9,-1417.1
Fluxo_NE-SE,23,00-00,3176.7,-1381.7
Fluxo_NE-SE,23,00-30,3349.6,-1370.4
Fluxo_NE-SE,23,01-00,3122.6,-1392.8
Fluxo_NE-SE,23,01-30,2898.1,-1376.9
Fluxo_NE-SE,23,02-00,2985.9,-1468.6
Fluxo_NE-SE,23,02-30,3194.6,-1420.3
Fluxo_NE-SE,23,03-00,2181.8,-1531.6000000000001
Fluxo_NE-SE,23,03-30,2133.0,-1493.0
Fluxo_NE-SE,23,04-00,2053.7,-1498.8
Fluxo_NE-SE,23,04-30,2011.3,-1520.0
Fluxo_NE-SE,23,05-00,2237.3,-1490.1999999999998
Fluxo_NE-SE,23,05-30,2511.2,-1144.8
Fluxo_NE-SE,23,06-00,1576.8,-1312.3
Fluxo_NE-SE,23,06-30,1924.5,-1257.6
Fluxo_NE-SE,23,07-00,2093.7,-1235.5
Fluxo_NE-SE,23,07-30,2292.0,-1196.8
Fluxo_NE-SE,23,08-00,2305.2,-1200.0
Fluxo_NE-SE,23,08-30,2147.7999999999997,-1211.1
Fluxo_NE-SE,23,09-00,2053.0,-1223.3
Fluxo_NE-SE,23,09-30,2000.8,-1226.1
Fluxo_NE-SE,23,10-00,2068.9,-1251.3
Fluxo_NE-SE,23,10-30,2108.2,-1257.6
Fluxo_NE-SE,23,11-00,2171.7,-1254.0
Fluxo_NE-SE,23,11-30,2238.1,-1237.5
Fluxo_NE-SE,23,12-00,2246.8,-1218.5
Fluxo_NE-SE,23,12-30,2269.2,-1199.5
Fluxo_NE-SE,23,13-00,2272.0,-1265.8
Fluxo_NE-SE,23,13-30,2322.2999999999997,-1221.4
Fluxo_NE-SE,23,14-00,2335.2,-1243.5
Fluxo_NE-SE,23,14-30,2532.3,-1191.5
Fluxo_NE-SE,23,15-00,3010.4,-1147.6999999999998
Fluxo_NE-SE,23,15-30,3127.7,-1165.7
Fluxo_NE-SE,23,16-00,3129.5,-1145.4
Fluxo_NE-SE,23,16-30,2952.9,-1208.8
Fluxo_NE-SE,23,17-00,2659.5,-1224.8
Fluxo_NE-SE,23,17-30,2407.5,-1187.5
Fluxo_NE-SE,23,18-00,2716.3,-1269.2
Fluxo_NE-SE,23,18-30,2665.4,-1296.3
Fluxo_NE-SE,23,19-00,2583.2000000000003,-1429.8
Fluxo_NE-SE,23,19-30,2659.7,-1481.6
Fluxo_NE-SE,23,20-00,2877.8,-1487.2
Fluxo_NE-SE,23,20-30,3227.8,-1455.2
Fluxo_NE-SE,23,21-00,3335.3,-1486.4
Fluxo_NE-SE,23,21-30,2838.5,-1456.5
Fluxo_NE-SE,23,22-00,2897.6,-1398.9
Fluxo_NE-SE,23,22-30,2922.3,-1398.9
Fluxo_NE-SE,23,23-00,2875.5,-1386.0
Fluxo_NE-SE,23,23-30,2570.7,-1414.6
Fluxo_NE-SE,24,00-00,3036.2999999999997,-1372.8999999999999
Fluxo_NE-SE,24,00-30,3229.8,-1410.7
Fluxo_NE-SE,24,01-00,3406.3,-1336.0
Fluxo_NE-SE,24,01-30,3313.3,-1356.8
Fluxo_NE-SE,24,02-00,3389.7,-1408.4
Fluxo_NE-SE,24,02-30,3506.1,-1394.5
Fluxo_NE-SE,24,03-00,2460.5,-1496.1
Fluxo_NE-SE,24,03-30,2478.5,-1447.6
Fluxo_NE-SE,24,04-00,2422.7,-1498.9
Fluxo_NE-SE,24,04-30,2415.9,-1469.1
Fluxo_NE-SE,24,05-00,2621.1,-1510.9
Fluxo_NE-SE,24,05-30,2846.1,-1182.3
Fluxo_NE-SE,24,06-00,3039.2,-1176.1
Fluxo_NE-SE,24,06-30,3170.9,-1169.4
Fluxo_NE-SE,24,07-00,3348.3,-1103.2
Fluxo_NE-SE,24,07-30,3540.4,-1089.5
Fluxo_NE-SE,24,08-00,3650.7000000000003,-1099.8
Fluxo_NE-SE,24,08-30,3728.3999999999996,-1069.3
Fluxo_NE-SE,24,09-00,3622.6,-1088.1000000000001
Fluxo_NE-SE,24,09-30,3476.4,-1087.5
Fluxo_NE-SE,24,10-00,3597.6000000000004,-1070.9
Fluxo_NE-SE,24,10-30,3638.7,-1087.8
Fluxo_NE-SE,24,11-00,3511.1000000000004,-1089.9
Fluxo_NE-SE,24,11-30,3394.7,-1068.3
Fluxo_NE-SE,24,12-00,3399.7,-1099.2
Fluxo_NE-SE,24,12-30,3393.0,-1092.6
Fluxo_NE-SE,24,13-00,3326.1,-1124.3
Fluxo_NE-SE,24,13-30,3308.4,-1111.5
Fluxo_NE-SE,24,14-00,3307.8,-1119.1
Fluxo_NE-SE,24,14-30,3421.2,-1101.3
Fluxo_NE-SE,24,15-00,3527.0,-1123.1
Fluxo_NE-SE,24,15-30,3706.8,-1115.7
Fluxo_NE-SE,24,16-00,3833.2,-1109.8
Fluxo_NE-SE,24,16-30,3987.5,-1150.1000000000001
Fluxo_NE-SE,24,17-00,4018.7,-1137.0
Fluxo_NE-SE,24,17-30,3589.0,-1176.0
Fluxo_NE-SE,24,18-00,3576.1,-1265.8
Fluxo_NE-SE,24,18-30,3323.1,-1470.8
Fluxo_NE-SE,24,19-00,3303.3,-1410.4
Fluxo_NE-SE,24,19-30,3299.3,-1458.4
Fluxo_NE-SE,24,20-00,3087.1000000000004,-1461.5
Fluxo_NE-SE,24,20-30,2760.4,-1484.5
Fluxo_NE-SE,24,21-00,1603.7,-1475.3
Fluxo_NE-SE,24,21-30,1647.3000000000002,-1470.9
Fluxo_NE-SE,24,22-00,2157.0,-1439.0
Fluxo_NE-SE,24,22-30,1947.3,-1424.1
Fluxo_NE-SE,24,23-00,1605.7,-1518.5
Fluxo_NE-SE,24,23-30,1645.2,-1516.0
Fluxo_NE-SE,25,00-00,2312.5,-1495.7
Fluxo_NE-SE,25,00-30,2430.7,-1473.0
Fluxo_NE-SE,25,01-00,2651.1,-1447.4
Fluxo_NE-SE,25,01-30,2479.8,-1466.1
Fluxo_NE-SE,25,02-00,2677.4,-1440.9
Fluxo_NE-SE,25,02-30,2858.8,-1460.2
Fluxo_NE-SE,25,03-00,3253.0,-1469.7
Fluxo_NE-SE,25,03-30,3571.1,-1393.3
Fluxo_NE-SE,25,04-00,3712.4,-1354.5
Fluxo_NE-SE,25,04-30,3759.9,-1380.1
Fluxo_NE-SE,25,05-00,3745.5,-1355.5
Fluxo_NE-SE,25,05-30,3801.1,-1125.2
Fluxo_NE-SE,25,06-00,4005.4,-1098.7
Fluxo_NE-SE,25,06-30,4347.1,-1085.0
Fluxo_NE-SE,25,07-00,4665.0,-1018.5
Fluxo_NE-SE,25,07-30,4895.8,-839.9
Fluxo_NE-SE,25,08-00,4815.8,-825.1
Fluxo_NE-SE,25,08-30,4851.9,-795.9
Fluxo_NE-SE,25,09-00,4694.0,-758.0
Fluxo_NE-SE,25,09-30,4433.1,-980.6999999999999
Fluxo_NE-SE,25,10-00,4436.0,-1044.4
Fluxo_NE-SE,25,10-30,4476.1,-843.0
Fluxo_NE-SE,25,11-00,4523.1,-927.4
Fluxo_NE-SE,25,11-30,4516.4,-821.7
Fluxo_NE-SE,25,12-00,4591.0,-1047.7
Fluxo_NE-SE,25,12-30,4495.6,-1036.0
Fluxo_NE-SE,25,13-00,4328.1,-1050.3
Fluxo_NE-SE,25,13-30,4397.3,-983.2
Fluxo_NE-SE,25,14-00,4503.2,-1005.6999999999999
Fluxo_NE-SE,25,14-30,4497.299999999999,-897.9
Fluxo_NE-SE,25,15-00,4418.0,-1122.0
Fluxo_NE-SE,25,15-30,4294.4,-1033.5
Fluxo_NE-SE,25,16-00,4281.5,-1034.0
Fluxo_NE-SE,25,16-30,4260.5,-1027.4
Fluxo_NE-SE,25,17-00,4098.0,-1195.4
Fluxo_NE-SE,25,17-30,4378.0,-1114.2
Fluxo_NE-SE,25,18-00,3916.2,-1190.8
Fluxo_NE-SE,25,18-30,3555.3,-1089.9
Fluxo_NE-SE,25,19-00,4119.9,-1063.3
